Unit Id,Institution name,"Type of cost,  residency, and student housing",2021,2020,2019,2018,2017
105349,Northland Pioneer College,       Out-of-state  tuition and fees,9850,9851,9360,9000,8760
105349,Northland Pioneer College,       On-campus room and board,0,0,0,0,0
105349,Northland Pioneer College,       On-campus other expenses,0,0,0,0,0
105349,Northland Pioneer College,       Books and supplies,1400,1400,1400,1400,1400
105367,Ottawa University-Phoenix,On-campus out-of-state,,,,,
105367,Ottawa University-Phoenix,       Out-of-state  tuition and fees,,,,,
105367,Ottawa University-Phoenix,       On-campus room and board,,,,,
105367,Ottawa University-Phoenix,       On-campus other expenses,,,,,
105367,Ottawa University-Phoenix,       Books and supplies,,,,,
105428,Phoenix College,On-campus out-of-state,9318,9326,9318,9278,9268
105428,Phoenix College,       Out-of-state  tuition and fees,7854,7854,7854,7854,7878
105428,Phoenix College,       On-campus room and board,0,0,0,0,0
105428,Phoenix College,       On-campus other expenses,0,0,0,0,0
105428,Phoenix College,       Books and supplies,1464,1472,1464,1424,1390
105525,Pima Community College,On-campus out-of-state,9486,9486,9426,9378,9354
105525,Pima Community College,       Out-of-state  tuition and fees,7566,7566,7506,7458,7434
105525,Pima Community College,       On-campus room and board,0,0,0,0,0
105525,Pima Community College,       On-campus other expenses,0,0,0,0,0
105525,Pima Community College,       Books and supplies,1920,1920,1920,1920,1920
105589,Prescott College,On-campus out-of-state,47162,45001,43885,43295,42253
105589,Prescott College,       Out-of-state  tuition and fees,34701,33669,32553,31485,30501
105589,Prescott College,       On-campus room and board,9520,9528,9528,9322,9322
105589,Prescott College,       On-campus other expenses,1923,1444,1444,1506,1448
105589,Prescott College,       Books and supplies,1018,360,360,982,982
105668,Rio Salado College,On-campus out-of-state,9318,9326,9318,9278,9268
105668,Rio Salado College,       Out-of-state  tuition and fees,7854,7854,7854,7854,7878
105668,Rio Salado College,       On-campus room and board,0,0,0,0,0
105668,Rio Salado College,       On-campus other expenses,0,0,0,0,0
105668,Rio Salado College,       Books and supplies,1464,1472,1464,1424,1390
105677,Roberto-Venn School of Luthiery,On-campus out-of-state,,,,,
105677,Roberto-Venn School of Luthiery,       Out-of-state  tuition and fees,,,,,
105677,Roberto-Venn School of Luthiery,       On-campus room and board,,,,,
105677,Roberto-Venn School of Luthiery,       On-campus other expenses,,,,,
105677,Roberto-Venn School of Luthiery,       Books and supplies,,,,,
105747,Scottsdale Community College,On-campus out-of-state,9318,9326,9318,9278,9268
105747,Scottsdale Community College,       Out-of-state  tuition and fees,7854,7854,7854,7854,7878
105747,Scottsdale Community College,       On-campus room and board,0,0,0,0,0
105747,Scottsdale Community College,       On-campus other expenses,0,0,0,0,0
105747,Scottsdale Community College,       Books and supplies,1464,1472,1464,1424,1390
105792,South Mountain Community College,On-campus out-of-state,9318,9326,9318,9278,9268
105792,South Mountain Community College,       Out-of-state  tuition and fees,7854,7854,7854,7854,7878
105792,South Mountain Community College,       On-campus room and board,0,0,0,0,0
105792,South Mountain Community College,       On-campus other expenses,0,0,0,0,0
105792,South Mountain Community College,       Books and supplies,1464,1472,1464,1424,1390
105899,Arizona Christian University,On-campus out-of-state,49424,47850,45490,42670,39978
105899,Arizona Christian University,       Out-of-state  tuition and fees,30624,29250,27890,26796,24958
105899,Arizona Christian University,       On-campus room and board,12000,12000,11200,10674,9820
105899,Arizona Christian University,       On-campus other expenses,5200,5000,5000,4000,4000
105899,Arizona Christian University,       Books and supplies,1600,1600,1400,1200,1200
106148,Yavapai College,On-campus out-of-state,23234,22973,23542,23084,22652
106148,Yavapai College,       Out-of-state  tuition and fees,9332,9332,9080,8998,8976
106148,Yavapai College,       On-campus room and board,10378,10175,10556,10248,9876
106148,Yavapai College,       On-campus other expenses,2364,2306,2306,2238,2200
106148,Yavapai College,       Books and supplies,1160,1160,1600,1600,1600
106245,University of Arkansas at Little Rock,On-campus out-of-state,35428,35428,36440,36283,35466
106245,University of Arkansas at Little Rock,       Out-of-state  tuition and fees,18957,18957,21754,21754,21208
106245,University of Arkansas at Little Rock,       On-campus room and board,9162,9162,8556,8260,9218
106245,University of Arkansas at Little Rock,       On-campus other expenses,6059,6059,4630,4769,3540
106245,University of Arkansas at Little Rock,       Books and supplies,1250,1250,1500,1500,1500
106306,Arkansas Baptist College,On-campus out-of-state,23060,23060,23060,23060,23060
106306,Arkansas Baptist College,       Out-of-state  tuition and fees,8760,8760,8760,8760,8760
106306,Arkansas Baptist College,       On-campus room and board,8826,8826,8826,8826,8826
106306,Arkansas Baptist College,       On-campus other expenses,4474,4474,4474,4474,4474
106306,Arkansas Baptist College,       Books and supplies,1000,1000,1000,1000,1000
106342,Lyon College,On-campus out-of-state,45144,43245,42950,41920,39120
106342,Lyon College,       Out-of-state  tuition and fees,30414,29415,29140,28790,27340
106342,Lyon College,       On-campus room and board,10730,10330,9810,9130,8780
106342,Lyon College,       On-campus other expenses,2500,2000,2500,2500,2000
106342,Lyon College,       Books and supplies,1500,1500,1500,1500,1000
106397,University of Arkansas,On-campus out-of-state,43794,42664,42632,41538,40162
106397,University of Arkansas,       Out-of-state  tuition and fees,26390,25872,25872,25168,24308
106397,University of Arkansas,       On-campus room and board,11942,11330,11330,11020,10704
106397,University of Arkansas,       On-campus other expenses,4362,4362,4330,4304,4104
106397,University of Arkansas,       Books and supplies,1100,1100,1100,1046,1046
106412,University of Arkansas at Pine Bluff,On-campus out-of-state,28618,27924,27924,27150,25816
106412,University of Arkansas at Pine Bluff,       Out-of-state  tuition and fees,15268,14908,14908,14398,13738
106412,University of Arkansas at Pine Bluff,       On-campus room and board,8624,8472,8472,8282,7672
106412,University of Arkansas at Pine Bluff,       On-campus other expenses,3606,3544,3544,3470,3406
106412,University of Arkansas at Pine Bluff,       Books and supplies,1120,1000,1000,1000,1000
106449,Arkansas State University-Beebe,On-campus out-of-state,18564,17818,17624,16929,15422
106449,Arkansas State University-Beebe,       Out-of-state  tuition and fees,4656,4656,4656,4608,5730
106449,Arkansas State University-Beebe,       On-campus room and board,5550,5550,5550,5230,5280
106449,Arkansas State University-Beebe,       On-campus other expenses,7158,6612,6418,5891,3112
106449,Arkansas State University-Beebe,       Books and supplies,1200,1000,1000,1200,1300
106458,Arkansas State University,On-campus out-of-state,28221,28863,31348,29791,28786
106458,Arkansas State University,       Out-of-state  tuition and fees,12698,12883,15860,15297,14778
106458,Arkansas State University,       On-campus room and board,9640,10022,9672,9025,8740
106458,Arkansas State University,       On-campus other expenses,4633,4708,4566,4171,4131
106458,Arkansas State University,       Books and supplies,1250,1250,1250,1298,1137
106467,Arkansas Tech University,On-campus out-of-state,27157,26106,25174,24209,24129
106467,Arkansas Tech University,       Out-of-state  tuition and fees,13636,13236,13236,12678,12528
106467,Arkansas Tech University,       On-campus room and board,8996,8754,7967,7870,7654
106467,Arkansas Tech University,       On-campus other expenses,3285,2876,2731,2331,2531
106467,Arkansas Tech University,       Books and supplies,1240,1240,1240,1330,1416
106485,University of Arkansas at Monticello,On-campus out-of-state,26053,25843,25843,24896,24662
106485,University of Arkansas at Monticello,       Out-of-state  tuition and fees,13879,13759,13759,13546,13312
106485,University of Arkansas at Monticello,       On-campus room and board,7148,7058,7058,6550,6550
106485,University of Arkansas at Monticello,       On-campus other expenses,3826,3826,3826,3600,3600
106485,University of Arkansas at Monticello,       Books and supplies,1200,1200,1200,1200,1200
106546,Baptist Health College Little Rock,On-campus out-of-state,15123,14275,13557,13689,12927
106546,Baptist Health College Little Rock,       Out-of-state  tuition and fees,12598,11750,11032,10439,9867
106546,Baptist Health College Little Rock,       On-campus room and board,0,0,0,0,0
106546,Baptist Health College Little Rock,       On-campus other expenses,0,0,0,0,0
106546,Baptist Health College Little Rock,       Books and supplies,2525,2525,2525,3250,3060
106625,Black River Technical College,On-campus out-of-state,9046,8918,8013,8016,7374
106625,Black River Technical College,       Out-of-state  tuition and fees,6350,6350,5448,5448,5448
106625,Black River Technical College,       On-campus room and board,0,0,0,0,0
106625,Black River Technical College,       On-campus other expenses,0,0,0,0,0
106625,Black River Technical College,       Books and supplies,2696,2568,2565,2568,1926
106704,University of Central Arkansas,On-campus out-of-state,30521,28753,30713,29086,28377
106704,University of Central Arkansas,       Out-of-state  tuition and fees,16433,16148,15998,15275,15047
106704,University of Central Arkansas,       On-campus room and board,7896,7554,7198,6854,6518
106704,University of Central Arkansas,       On-campus other expenses,4992,3851,6317,5757,5612
106704,University of Central Arkansas,       Books and supplies,1200,1200,1200,1200,1200
106713,Central Baptist College,On-campus out-of-state,28866,28204,28866,27416,26854
106713,Central Baptist College,       Out-of-state  tuition and fees,17400,17100,17400,16200,15750
106713,Central Baptist College,       On-campus room and board,7500,7500,7500,7500,7500
106713,Central Baptist College,       On-campus other expenses,2478,2254,2478,2324,2254
106713,Central Baptist College,       Books and supplies,1488,1350,1488,1392,1350
106795,Cossatot Community College of the University of Arkansas,On-campus out-of-state,4710,4650,4590,4530,4320
106795,Cossatot Community College of the University of Arkansas,       Out-of-state  tuition and fees,4410,4410,4350,4290,4080
106795,Cossatot Community College of the University of Arkansas,       On-campus room and board,0,0,0,0,0
106795,Cossatot Community College of the University of Arkansas,       On-campus other expenses,0,0,0,0,0
106795,Cossatot Community College of the University of Arkansas,       Books and supplies,300,240,240,240,240
106810,Crowley's Ridge College,On-campus out-of-state,25450,24600,23707,22910,21560
106810,Crowley's Ridge College,       Out-of-state  tuition and fees,15250,14500,13900,13600,12250
106810,Crowley's Ridge College,       On-campus room and board,6500,6400,6350,6350,6350
106810,Crowley's Ridge College,       On-campus other expenses,2907,2907,2857,2360,2360
